1	1	1	1	7.7342	-5.95374	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	7.82165	-6.06822	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	7.95703	-6.24328	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	8.17338	-6.44684	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	8.15891	-6.45335	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	8.08628	-6.51855	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	8.25411	-6.74791	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	8.25648	-6.78122	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	8.44494	-6.95805	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	8.39359	-7.01743	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	8.54925	-7.24433	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	8.64403	-7.39047	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	8.73559	-7.5421	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	8.87176	-7.71912	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	8.84538	-7.75497	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	8.88333	-7.88636	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	8.95966	-8.0381	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	8.8564	-8.01424	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.05896	-8.24314	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.17781	-8.47056	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.15332	-8.54857	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.22922	-8.6898	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.24541	-8.76863	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.37748	-9.00609	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.44703	-9.15328	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.50096	-9.25642	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.54157	-9.35195	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.47534	-9.42627	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.54779	-9.64959	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.69942	-9.88416	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.64606	-9.9341	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.60087	-9.96395	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.73801	-10.1396	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.92627	-10.4745	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.75524	-10.4732	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.71825	-10.5087	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.85048	-10.7526	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.88465	-10.9383	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.83614	-11.041	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.83952	-11.1692	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.84568	-11.3496	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.87961	-11.5637	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.83206	-11.6307	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.85311	-11.8523	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.74928	-11.8442	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.69694	-11.9706	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.65354	-12.1497	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.72311	-12.3964	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.54859	-12.3478	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.39039	-12.3902	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.36086	-12.5501	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.34456	-12.7106	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.22134	-12.7613	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.15326	-13.0031	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	8.84161	-12.9519	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	8.71632	-12.9613	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	8.66358	-13.0431	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	8.54518	-13.1702	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	8.35763	-13.1557	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	8.22926	-13.1698	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	8.03583	-13.1513	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	7.82915	-13.0525	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	7.76538	-13.1647	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	7.66145	-13.3079	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	7.44786	-13.2517	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	7.21108	-13.0985	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	7.16011	-13.2382	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	6.88472	-12.9588	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	6.84891	-13.1493	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	6.77424	-13.2337	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	6.55759	-13.0679	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	6.40137	-13.0799	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	6.26174	-13.0534	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	6.10143	-13.0076	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	5.94198	-12.9494	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	5.79854	-12.8478	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	5.65107	-12.7365	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	5.50547	-12.5721	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	5.43839	-12.652	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	5.27506	-12.4782	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	5.1307	-12.4684	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	5.04446	-12.3808	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	4.92985	-12.2499	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	4.75061	-11.9803	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	4.75915	-12.0666	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	4.69113	-11.9084	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	4.64378	-11.7442	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	4.59746	-11.6205	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	4.54975	-11.5706	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	4.47442	-11.3673	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	4.44059	-11.1496	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	4.43713	-11.024	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	4.45136	-10.93	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	4.44745	-10.786	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	4.45788	-10.6457	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	4.46329	-10.5756	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	4.44057	-10.3382	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	4.51895	-10.2367	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	4.54925	-10.0439	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	4.63224	-9.9707	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	4.63755	-9.74952	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	4.60757	-9.4335	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	4.74589	-9.4609	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	4.89179	-9.39473	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	4.94849	-9.13867	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	4.95209	-8.96272	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	5.04121	-8.94979	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	5.20806	-8.88942	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	5.26887	-8.63564	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	5.3785	-8.56768	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	5.44864	-8.42738	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	5.56465	-8.44845	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	5.53862	-8.24357	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	5.64921	-8.02513	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	5.85094	-7.95601	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	5.93492	-7.84119	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	6.05986	-7.73559	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	6.13741	-7.63243	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	6.25659	-7.54336	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	6.39143	-7.46358	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	6.452	-7.36418	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	6.47916	-7.09783	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	6.7556	-7.14598	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	6.68682	-6.93297	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	6.86356	-6.94732	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	7.08741	-6.92602	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	7.15695	-6.75136	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	7.29976	-6.68807	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	7.35505	-6.56058	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	7.53544	-6.5372	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	7.65664	-6.46417	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	7.67559	-6.34628	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	7.85193	-6.35845	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	8.03231	-6.28406	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	8.13749	-6.14586	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	8.21488	-6.01843	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	8.33626	-5.94674	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	8.50318	-5.89335	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	8.65894	-5.86309	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	8.77185	-5.74314	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	8.85444	-5.64273	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.02394	-5.6024	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.05088	-5.45385	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.04088	-5.29691	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.34223	-5.32623	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.39579	-5.21659	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.55303	-5.13194	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.75019	-5.14652	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.7586	-4.93134	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.9198	-4.86941	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.95641	-4.74358	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	10.0029	-4.54771	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	10.1428	-4.45119	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	10.1981	-4.26556	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	10.3644	-4.16342	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	10.5985	-4.12247	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	10.5415	-3.9454	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	10.7092	-3.85166	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	10.7616	-3.75002	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	10.795	-3.60617	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	10.8527	-3.46164	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	10.9584	-3.30584	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	11.0447	-3.1561	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	11.1178	-2.98807	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	11.1427	-2.86566	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	11.1491	-2.68183	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	11.2525	-2.55311	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	11.1188	-2.36202	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	11.1594	-2.25598	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	11.2029	-2.09837	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	11.3525	-1.95787	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	11.3011	-1.79507	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	11.3326	-1.67041	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	11.0622	-1.44342	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	11.2595	-1.35818	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	11.1658	-1.23674	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	11.1524	-1.15803	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	10.8534	-0.929069	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	10.9584	-0.728742	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	10.8608	-0.663121	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	10.8648	-0.553034	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	10.8451	-0.437482	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	10.6542	-0.347474	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	10.5062	-0.245062	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	10.3438	-0.150982	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	10.4884	-0.0812124	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	10.1537	-0.0482457	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.92588	0.00395802	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.85676	0.0351738	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.63973	0.0585714	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.54669	0.0374948	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.32242	0.112393	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.24446	0.153574	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	9.0614	0.20077	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	8.94752	0.260272	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	8.90199	0.247143	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	8.76016	0.263752	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	8.46355	0.258809	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	8.35367	0.252596	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	8.05161	0.241868	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	8.05411	0.247878	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	7.78653	0.205765	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	7.74339	0.144028	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	7.77346	0.0969346	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	7.45362	0.0452052	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	7.15329	0.0425189	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	7.16618	0.0287673	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	7.17215	-0.0469302	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	6.95426	-0.147757	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	6.83008	-0.250179	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	6.76395	-0.345347	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	6.74798	-0.457727	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	6.54569	-0.565853	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	6.565	-0.754748	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	6.4494	-0.940848	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	6.44213	-1.11266	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	6.34405	-1.26138	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	6.39474	-1.36501	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	6.25356	-1.42931	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	6.24787	-1.61119	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	6.23547	-1.75335	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	6.41111	-1.93027	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	6.34873	-2.05372	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	6.53066	-2.26346	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	6.36917	-2.33894	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	6.27034	-2.51837	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	6.34287	-2.73391	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	6.45883	-2.92313	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	6.43866	-3.06257	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	6.49154	-3.20004	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	6.53579	-3.34211	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	6.70146	-3.53446	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	6.64657	-3.63945	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	6.70956	-3.81739	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	6.74885	-3.96368	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	6.73758	-4.06653	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	6.85796	-4.25464	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	7.10395	-4.4909	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	7.04679	-4.55716	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	7.02393	-4.64459	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	7.13435	-4.85502	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	7.24619	-4.97657	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	7.25317	-5.04605	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	7.22054	-5.09604	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	7.43604	-5.34825	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	7.40989	-5.38617	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	7.55662	-5.56714	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	7.39379	-5.52612	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	7.76459	-5.8425	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	7.84699	-6.00602	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	7.85921	-6.04502	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	7.89511	-6.1416	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	8.05619	-6.36041	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	8.2234	-6.53735	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	8.25446	-6.64851	2.11614e-038	8.99836e-039	0	3.0268e-043
1	1	1	1	8.32206	-6.77114	2.11614e-038	8.99836e-039	0	3.0268e-043
